PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,yt_AeroModel
227,4/4/2025,5:10:44 PM,5,1,Kinsey Norton,nortoki10,,Georgia tech [geo06:2025],Vanessa Flores,floreva10,Right,Syracuse [syr01:2025],,6,Top,0,0,0,Drop Ball,,BallCalled,,,,,,,67.65758501,2.608242416,0.992250799,,,,2.217345215,0.870067407,6,,,,1.666605714,1.486362756,61.51091689,-4.731153697,0.992250799,,,,,,,,,,,,,,,,,,,,,,,,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,c45e2ded-8499-4225-8d92-fe70459bff44,b8b2fa32-44e8-440e-adc7-79672e96b3c5,67.79699743,2.213477105,0.870067407,2.675812961,0.992250799,61.61272363,1.670002265,1.486362756,-4.656829911,0.992250799,0.376409492,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,high,high,,,37.00000138,Reese Hunter,huntere10,Georgia tech [geo06:2025],2022-11
228,4/4/2025,5:11:02 PM,5,2,Kinsey Norton,nortoki10,,Georgia tech [geo06:2025],Vanessa Flores,floreva10,Right,Syracuse [syr01:2025],,6,Top,0,1,0,Drop Ball,,StrikeCalled,,,,,,,63.12913182,5.255552361,5.108190024,447.639801,320.1987356,4:45,1.226524578,0.851594901,6.540840642,-30.62815513,-2.890922933,3.45499237,1.794587031,1.234440392,60.21385586,-4.774377008,0.901584577,0.400335392,,,,,,,,,,,,-2.212319531,-6.219149212,0.318518382,50,-0.397921365,-7.931443038,-94.94947378,13.9267258,-1.915674855,21.4876841,-37.55928784,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,c45e2ded-8499-4225-8d92-fe70459bff44,a58a2fa3-1351-47f7-afab-17bf26584255,63.23428381,1.220627005,0.853880408,5.358500786,5.067801976,60.28819727,1.798989504,1.232784527,-4.67710491,0.865037042,0.400230936,3.702770759,-4.350675397,-34.77058385,,367.7101814,-255.285358,82.1442107,0.631088833,-0.570291912,-0.525826987,,,,,,,,,,,,,,,,,1,1,,,high,high,,,36.45916073,Reese Hunter,huntere10,Georgia tech [geo06:2025],2022-11
229,4/4/2025,5:11:19 PM,5,3,Kinsey Norton,nortoki10,,Georgia tech [geo06:2025],Vanessa Flores,floreva10,Right,Syracuse [syr01:2025],,6,Top,0,1,1,Drop Ball,,InPlay,,LineDrive,Single,0,1,,64.72972311,4.964830825,1.991734677,,,,1.135206247,0.764216734,5.254420002,,,,1.79487711,0.495023775,60.34791336,-4.431260605,-0.690997562,,63.74645002,8.821472316,21.88988875,1274.72143,,,,86.01012862,,25.6522248,1.067620177,,,,,,,,,,,,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,c45e2ded-8499-4225-8d92-fe70459bff44,3cf61917-029f-4f4f-8407-b1dbce7d5cf8,64.87463762,1.130412012,0.764216734,5.040669654,1.991734677,60.45204971,1.798579152,0.495023775,-4.351275471,-0.690997562,0.391090864,,,,,,,,,,,23.48507786,58.45077036,9.775911846,-0.734961831,-0.694968693,1.56123594,37.23443705,77.53282481,8.68289564,4.616493027,0.064009525,0.322021576,0.008514322,-0.946694043,,,,1,1,34.53954507,high,high,,,37.74558137,Reese Hunter,huntere10,Georgia tech [geo06:2025],2022-11
230,4/4/2025,5:11:55 PM,6,1,Kinsey Norton,nortoki10,,Georgia tech [geo06:2025],Taylor Posner,posneta10,Right,Syracuse [syr01:2025],,6,Top,0,0,0,Drop Ball,,StrikeCalled,,,,,,,63.05004427,8.873915094,2.433130312,907.6942749,4.274314122,6:15,1.232449321,0.573543896,6,-38.08207305,-8.504704902,-0.638057013,3.049544462,-0.25913165,59.15520433,-3.622902712,-2.011295462,0.408298862,,,,,,,,,,,,1.708484154,-14.13716918,-0.015219149,50,-1.203397833,-4.084094092,-94.12377543,20.47541441,1.463845504,20.2495583,-44.28691086,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,c45e2ded-8499-4225-8d92-fe70459bff44,381bb489-79d4-4c11-80fe-1ab43785aa7d,63.13760944,1.223082423,0.574255295,9.030354863,2.420840713,59.20016099,3.05609536,-0.259726203,-3.48095127,-2.024107243,0.408233991,-0.541917717,-10.31949261,-17.40914351,,866.1151541,-271.5758393,95.41925933,0.951538646,-0.299193073,0.071117575,,,,,,,,,,,,,,,,,1,0,,,high,high,,,37.00000138,Reese Hunter,huntere10,Georgia tech [geo06:2025],2022-11
231,4/4/2025,5:12:13 PM,6,2,Kinsey Norton,nortoki10,,Georgia tech [geo06:2025],Taylor Posner,posneta10,Right,Syracuse [syr01:2025],,6,Top,0,0,1,Drop Ball,,BallCalled,,,,,,,62.93650521,8.087649499,1.228656301,865.8509909,344.8628567,5:30,1.334716395,0.638690141,6.825823898,-35.94696837,-6.916444133,2.455445387,3.478564212,-0.174693137,58.33726397,-2.92951934,-0.806577809,0.398255737,,,,,,,,,,,,-2.568993715,-12.22378045,-0.371546175,50,-1.070949388,-1.630350592,-94.42724571,19.34151432,-2.212272047,20.5568591,-42.70047776,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,c45e2ded-8499-4225-8d92-fe70459bff44,adce7eea-a268-4cf5-a0e7-42313a35890b,63.02474575,1.326942364,0.641131859,8.222846967,1.185008508,58.38791891,3.484355841,-0.176496626,-2.800392277,-0.846612969,0.398184538,2.734121726,-8.559980814,-29.08687112,,756.6530137,-420.9206045,87.38836378,0.843562978,-0.486135154,-0.228197535,,,,,,,,,,,,,,,,,1,1,,,high,high,,,36.17417748,Reese Hunter,huntere10,Georgia tech [geo06:2025],2022-11
232,4/4/2025,5:12:48 PM,6,4,Kinsey Norton,nortoki10,,Georgia tech [geo06:2025],Taylor Posner,posneta10,Right,Syracuse [syr01:2025],,6,Top,0,1,2,Rise Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,c45e2ded-8499-4225-8d92-fe70459bff44,378f005f-e594-44e7-836c-a60f012a77c2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reese Hunter,huntere10,Georgia tech [geo06:2025],2019-02
233,4/4/2025,5:12:55 PM,6,4,Kinsey Norton,nortoki10,,Georgia tech [geo06:2025],Taylor Posner,posneta10,Right,Syracuse [syr01:2025],,6,Top,0,1,2,Drop Ball,,Foul,,,,,,,67.35077184,6.226264136,-0.995465723,741.2759216,2.732987233,6:00,1.129758785,0.84185289,6,-35.56544319,-7.373133451,-0.413245733,1.789298153,0.336703914,60.6334339,-4.987576107,-1.221048421,0.37993533,,,,,,,,,,,,-0.022937598,-11.28206371,-1.064414739,50,-0.634799257,1.708988411,-101.2900206,16.36229329,-0.022700161,23.83226114,-43.33932777,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,c45e2ded-8499-4225-8d92-fe70459bff44,5cff4ff1-0644-46dc-8587-b85b2aa5f087,67.45105352,1.121924261,0.84267479,6.35618268,-1.009419301,60.68647269,1.795311768,0.336138583,-4.858015316,-1.233204375,0.379857109,-0.324929666,-9.077892809,-19.04556755,,700.6979959,-241.8931801,94.525935,0.944184201,-0.326320029,0.045071421,,,,,,,,,,,,,,,,,1,0,,,high,high,,,37.00000138,Reese Hunter,huntere10,Georgia tech [geo06:2025],2022-11
234,4/4/2025,5:13:23 PM,6,5,Kinsey Norton,nortoki10,,Georgia tech [geo06:2025],Taylor Posner,posneta10,Right,Syracuse [syr01:2025],,6,Top,0,1,2,Fast Ball,,InPlay,,GroundBall,FieldersChoice,1,0,,66.01403371,6.258257682,1.752811639,,,,1.237030767,0.825843556,6.851005685,,,,2.404531364,0.065577923,61.75066431,-3.143364147,-1.290455954,,47.1943761,0.552953628,-0.512031855,,,,,28.94791533,,-0.523392955,0.4116107,,,,,,,,,,,,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,c45e2ded-8499-4225-8d92-fe70459bff44,b879f0be-5dcc-44c4-ad77-0f959292bf24,66.14799843,1.233417073,0.825843556,6.322540403,1.752811639,61.85102202,2.407631803,0.065577923,-3.073672195,-1.290455954,0.36577756,,,,,,,,,,,-0.421733977,47.19029384,0.455459313,-0.043621051,1.520774302,2.403234387,-0.264433512,28.94670753,,,,,,,,,,1,,22.01691694,high,high,,,36.14899569,Reese Hunter,huntere10,Georgia tech [geo06:2025],2022-11
235,4/4/2025,5:13:54 PM,7,1,Kinsey Norton,nortoki10,,Georgia tech [geo06:2025],Tessa Galipeau,galipte10,Left,Syracuse [syr01:2025],,6,Top,1,0,0,Drop Ball,,StrikeCalled,,,,,,,66.14642973,6.096175456,-1.740519602,1075.365746,358.9997172,6:00,1.204134732,0.957760591,6,-37.90048779,-9.574015732,0.181593201,1.644783841,0.516737734,60.53054047,-5.601164556,-0.044849546,0.386917678,,,,,,,,,,,,-1.013426971,-13.76322496,-1.355147161,50,-0.562298336,3.058330652,-99.47831091,16.31603983,-0.96708071,23.03070553,-45.30785177,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,c45e2ded-8499-4225-8d92-fe70459bff44,dc9261f6-84fa-403a-a738-bb19c556c5c8,66.22810309,1.195024699,0.958885363,6.247848775,-1.759633857,60.5657318,1.651433604,0.516052976,-5.457882688,-0.059638569,0.386857249,0.289791989,-11.40909197,-14.24265856,,1042.311628,-264.5712702,96.92624414,0.969114735,-0.246029103,-0.016920745,,,,,,,,,,,,,,,,,1,0,,,high,high,,,37.00000138,Reese Hunter,huntere10,Georgia tech [geo06:2025],2022-11
236,4/4/2025,5:14:14 PM,7,2,Kinsey Norton,nortoki10,,Georgia tech [geo06:2025],Tessa Galipeau,galipte10,Left,Syracuse [syr01:2025],,6,Top,1,0,1,Drop Ball,,InPlay,,GroundBall,FieldersChoice,1,0,,64.82355385,5.722418864,2.301924794,658.1424662,19.02740693,6:45,1.236524969,0.642458824,6.340045919,-33.5677472,-6.478642795,-2.67676752,1.904515022,0.457868998,61.27165854,-4.876719862,-0.26240967,0.390720608,63.46938702,-16.790912,-3.808020518,1163.259216,1.899873134,-109.9835918,6.48308251,6.872422243,,-6.75568606,0.064110849,4.211787648,-10.37754447,-0.077483321,50,-0.482113334,-4.337060973,-97.59789127,15.2719021,3.869704107,22.13187152,-41.7087246,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,c45e2ded-8499-4225-8d92-fe70459bff44,0f93bc75-413b-479d-a66e-17df319db2dc,64.91533095,1.229257917,0.641981664,5.849143212,2.31032522,61.3287784,1.909950599,0.458225356,-4.757141527,-0.254510589,0.390643605,-2.726314585,-8.082709869,-14.08623378,,638.3524639,-160.1800164,96.99305191,0.916936168,-0.24338198,0.316217134,-4.035514092,60.62923612,-18.3350332,-0.437375007,1.178373386,1.844880381,-0.808443916,6.824705556,-0.009607624,-0.07952464,-0.014479616,-0.860764129,0.082169937,0.502327798,,,1,1,1,34.08671692,high,high,,,36.65995546,Reese Hunter,huntere10,Georgia tech [geo06:2025],2022-11
237,4/4/2025,5:14:53 PM,8,1,Kinsey Norton,nortoki10,,Georgia tech [geo06:2025],Laila Alves,alvesla10,Left,Syracuse [syr01:2025],,6,Top,2,0,0,Rise Ball,,StrikeCalled,,,,,,,61.13030395,3.116115827,2.854505786,1462.878581,91.95824177,9:00,1.325978761,0.64314044,6,-30.4451863,1.664652041,-7.301930572,1.812607107,0.908832157,56.71609122,-3.665602474,-0.424791748,0.41717618,,,,,,,,,,,,10.26301273,0.412076796,0.081268081,50,0.302308434,-5.664107031,-92.24014109,9.430394912,8.424275124,19.74439249,-31.83580112,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,c45e2ded-8499-4225-8d92-fe70459bff44,c6c03b88-5128-4ea0-9e11-14617788704a,61.24624609,1.320363099,0.642846364,3.210215652,2.859284265,56.80413563,1.816947837,0.909186596,-3.570072527,-0.416874709,0.417049879,-7.332458007,0.075549784,-55.74811586,,823.3550269,-1209.173371,56.28321022,-0.019232599,-0.826571246,0.562503407,,,,,,,,,,,,,,,,,1,0,,,high,high,,,37.00000138,Reese Hunter,huntere10,Georgia tech [geo06:2025],2022-11
238,4/4/2025,5:15:11 PM,8,2,Kinsey Norton,nortoki10,,Georgia tech [geo06:2025],Laila Alves,alvesla10,Left,Syracuse [syr01:2025],,6,Top,2,0,1,Drop Ball,,Foul,,,,,,,65.99579008,7.235345354,-1.296927215,976.1410251,1.275867828,6:00,1.192962628,1.10684174,6,-38.4649171,-9.336652215,-0.165902735,2.367081431,0.735414168,60.41341862,-4.475835186,0.165848835,0.383342211,65.3338111,19.83211075,-38.45793476,2395.017553,-77.67935144,77.88400575,18.6547165,165.3498342,,-47.68534384,2.384616546,0.338225104,-13.40167217,-0.560189271,50,-0.063812066,-0.424982276,-100.391545,16.3577933,0.328801398,23.41598997,-45.20232125,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,c45e2ded-8499-4225-8d92-fe70459bff44,8a7a37c6-de88-4805-815c-f3b37b16ea73,66.08321795,1.183726788,1.107462861,7.3869549,-1.307393614,60.45333515,2.373594365,0.735083027,-4.33416659,0.158660649,0.383282391,-0.100942013,-11.11904281,-9.687627739,,962.2210871,-164.2616221,98.57398289,0.985495441,-0.168276528,0.021948734,-38.2237504,48.12632313,22.16548671,-0.28675789,-0.569351291,2.232745731,-122.2694091,111.3137875,-33.42860297,0.426639553,0.427010418,0.588698359,0.134223384,0.79713131,,,1,0,1,34.78659749,high,high,,,37.00000138,Reese Hunter,huntere10,Georgia tech [geo06:2025],2022-11
239,4/4/2025,5:15:39 PM,8,3,Kinsey Norton,nortoki10,,Georgia tech [geo06:2025],Laila Alves,alvesla10,Left,Syracuse [syr01:2025],,6,Top,2,0,2,Rise Ball,,BallCalled,,,,,,,62.69526876,4.068604504,1.949470983,1235.063729,105.2608665,9:30,1.236935385,0.773339758,6,-28.20073438,2.608990625,-5.378716971,1.136843387,1.745624718,57.98149317,-4.587290484,0.751543153,0.407027015,,,,,,,,,,,,7.012964222,1.441746983,-0.278842136,50,0.02479116,-3.964397041,-94.58055638,10.84203584,6.047423101,20.8620647,-30.93080155,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,c45e2ded-8499-4225-8d92-fe70459bff44,7d5d657c-2cd9-4e40-a1d4-8c09335e0528,62.82746511,1.232312727,0.773861424,4.145096876,1.940412769,58.07695487,1.140620498,1.74546393,-4.504170705,0.748190064,0.40688914,-5.333303003,1.156340245,-63.50897398,,550.9095989,-1105.387275,44.60576293,-0.117408697,-0.895004241,0.430328487,,,,,,,,,,,,,,,,,1,0,,,high,high,,,37.00000138,Reese Hunter,huntere10,Georgia tech [geo06:2025],2022-11
240,4/4/2025,5:16:00 PM,8,4,Kinsey Norton,nortoki10,,Georgia tech [geo06:2025],Laila Alves,alvesla10,Left,Syracuse [syr01:2025],,6,Top,2,1,2,Drop Ball,,InPlay,,GroundBall,Out,1,0,,67.62852981,5.190180087,-2.893372935,895.8929778,3.619808527,6:00,1.274679351,1.030099923,6.940629333,-35.32859118,-8.025468163,-0.631180289,1.385209879,0.866239069,60.13209373,-5.990522072,0.275778363,0.367837622,,,,,,,,,,,,-0.547403933,-11.85150505,-1.728113416,50,-0.397082329,5.062548404,-102.0373405,15.09437628,-0.54918471,24.33995836,-44.06410913,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,c45e2ded-8499-4225-8d92-fe70459bff44,46f01420-5397-4f59-8616-98cca8670864,67.7140762,1.267717917,1.030887594,5.315835402,-2.907857736,60.1715622,1.391170313,0.865739499,-5.86025276,0.264831755,0.367773296,-0.553199575,-9.691482192,-18.89083948,,847.6376145,-290.0598253,94.61371341,0.944249553,-0.323766156,0.059734895,,,,,,,,,,,,,,,,,1,1,,,high,high,,,36.05937204,Reese Hunter,huntere10,Georgia tech [geo06:2025],2022-11
241,4/4/2025,5:18:21 PM,1,1,Sydney Jackson,jackssy10,Right,Syracuse [syr01:2025],Paige Vukadinovich,vukadpa10,,Georgia tech [geo06:2025],,6,Bottom,0,0,0,,,InPlay,,Bunt,Single,0,0,,51.1046658,5.871476828,0.134591154,850.3229797,49.0446366,7:45,1.883805901,0.939492919,5.528308437,-50.62281229,-1.636245,-5.062200463,1.586707677,0.380060655,46.89795152,-8.475422459,-1.701554209,0.507672641,,,,,,,,,,,,5.78023569,-4.517036653,-0.86552941,50,0.139448932,-0.718839351,-76.86764869,13.41623256,3.285767272,13.94549489,-34.74175305,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,c45e2ded-8499-4225-8d92-fe70459bff44,a32e7012-b444-4ca2-b9cc-de6d487a2d18,51.19316324,1.874707778,0.941525136,6.02660654,0.099051534,46.93724551,1.594229856,0.37865643,-8.316246978,-1.731577658,0.507553457,-4.832494375,-4.247080603,-56.95351694,,463.697487,-712.7649054,54.5319247,0.357440881,-0.838228441,0.411836251,,,,,,,,,,,,,,,,,1,1,,,high,high,,,37.47169294,Laila Alves,alvesla10,Syracuse [syr01:2025],2022-11
242,4/4/2025,5:18:51 PM,2,1,Sydney Jackson,jackssy10,Right,Syracuse [syr01:2025],Alyssa Willer,willeal10,Right,Georgia tech [geo06:2025],,6,Bottom,0,0,0,,,BallCalled,,,,,,,59.9718122,1.182159854,-0.771395863,1138.615058,48.13569182,7:30,1.929999847,0.910992222,6,-34.57444879,-1.664677398,-4.673239435,0.026295862,-0.06974367,56.51477837,-8.558091752,-2.346795391,0.424840833,,,,,,,,,,,,5.218481061,-2.522681814,-1.039510119,50,1.304417785,0.582922508,-90.7913141,6.785783432,4.131342341,19.65498241,-34.17119436,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,c45e2ded-8499-4225-8d92-fe70459bff44,ae79679f-ca4c-4b74-b184-7292f04b59be,60.06505176,1.923802426,0.91227091,1.293730623,-0.794922627,56.57763418,0.031558148,-0.070548945,-8.445521216,-2.364055288,0.424733673,-4.531882497,-3.473861636,-63.55285007,,507.1074026,-1019.453939,44.53721202,0.297227442,-0.895345562,0.331680831,,,,,,,,,,,,,,,,,1,0,,,high,high,,,37.00000138,Laila Alves,alvesla10,Syracuse [syr01:2025],2022-11
243,4/4/2025,5:19:17 PM,2,2,Sydney Jackson,jackssy10,Right,Syracuse [syr01:2025],Alyssa Willer,willeal10,Right,Georgia tech [geo06:2025],,6,Bottom,0,1,0,,,HitByPitch,,,,,,,59.41015385,2.081235414,1.78499593,1625.539396,153.2016282,11:00,1.996713451,1.341861705,5.636797117,-28.52368833,7.027776935,-2.999980766,1.468915189,2.211604875,54.50649172,-4.676218189,1.067699324,0.433163901,,,,,,,,,,,,4.514953018,7.244171955,-0.91817115,50,1.272763102,-3.21354568,-89.70859432,6.961058959,3.504787782,18.6958216,-26.55067205,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,c45e2ded-8499-4225-8d92-fe70459bff44,fa30fe1e-4273-48d8-9b5a-7c0a5b33fc48,59.54703472,1.993605568,1.343501679,2.133586334,1.756205339,54.61725613,1.471988313,2.210396793,-4.609472132,1.042017771,0.43299784,-2.804349691,5.54478666,-63.52201734,,724.7530312,-1455.029681,44.58538703,-0.397968554,-0.895105763,0.201014188,,,,,,,,,,,,,,,,,1,1,,,high,high,,,37.36320426,Laila Alves,alvesla10,Syracuse [syr01:2025],2022-11
244,4/4/2025,5:19:43 PM,3,1,Sydney Jackson,jackssy10,Right,Syracuse [syr01:2025],Gracyn Tucker,tuckegr10,,Georgia tech [geo06:2025],,6,Bottom,0,0,0,,,BallCalled,,,,,,,59.60035631,2.544954411,0.003092826,1660.21267,152.5600074,11:00,2.022235875,1.039701044,6,-26.83453007,7.392029925,-3.156485479,1.513882713,0.265255586,55.03809719,-4.96945815,-1.168521561,0.427305005,,,,,,,,,,,,3.731407155,7.531265256,-1.007666282,50,1.171326112,-0.432525052,-90.10792185,7.73251715,2.919573746,18.97379535,-26.28134386,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,c45e2ded-8499-4225-8d92-fe70459bff44,e42e5d8b-9fa1-4489-8490-e513cf281e57,59.73417521,2.019682401,1.041082327,2.590715737,-0.022680141,55.14608854,1.516554695,0.264292835,-4.91008342,-1.189423357,0.42714624,-2.991798572,5.988625273,-63.18027467,,749.0627174,-1481.624499,45.11847975,-0.400423777,-0.892430545,0.207914694,,,,,,,,,,,,,,,,,1,0,,,high,high,,,37.00000138,Laila Alves,alvesla10,Syracuse [syr01:2025],2022-11
245,4/4/2025,5:20:46 PM,3,2,Sydney Jackson,jackssy10,Right,Syracuse [syr01:2025],Gracyn Tucker,tuckegr10,,Georgia tech [geo06:2025],,6,Bottom,0,1,0,,,InPlay,,FlyBall,Out,1,0,,61.6102221,3.548998999,-3.208003215,1856.992546,147.6888892,11:00,1.869196146,1.116939785,4.907687941,-27.59453199,8.17328265,-3.815433633,1.950196563,-0.459972136,55.35807765,-4.127933794,-2.567895756,0.428074621,59.22073047,41.25285658,-13.60037367,1706.924838,-26.00445122,106.8820308,52.55974691,177.8141933,,-13.38372266,3.90740628,2.754084585,7.874593776,-1.755318258,50,0.922324077,4.750603765,-92.70839396,8.938717262,2.274722155,20.42272647,-25.67006891,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,c45e2ded-8499-4225-8d92-fe70459bff44,310b4b49-abf7-40c9-936b-ebc8d13b671a,61.76696281,1.866694368,1.118176605,3.588162786,-3.228551773,55.47654993,1.952944929,-0.4608257,-4.068043818,-2.585954439,0.427894686,-3.663520776,6.653276031,-62.87669694,,846.615759,-1652.774356,45.59069238,-0.385313473,-0.890027458,0.24368966,-10.46941007,43.27411959,39.0491606,0.33344979,2.601014468,2.252186695,-41.15892431,172.985058,-3.111243893,12.13106461,0.630137602,0.996624668,0.014691914,-0.080767687,,,1,1,1,31.06766511,high,high,,,38.09231343,Laila Alves,alvesla10,Syracuse [syr01:2025],2022-11
246,4/4/2025,5:21:15 PM,4,1,Sydney Jackson,jackssy10,Right,Syracuse [syr01:2025],Jayden Gailey,gaileja10,,Georgia tech [geo06:2025],,6,Bottom,1,0,0,,,BallCalled,,,,,,,60.98243464,4.661004752,1.26629747,1831.973225,139.2067085,10:45,1.781021943,1.121068528,4.270579559,-30.19055801,6.399522867,-4.079374161,2.55432938,1.708950076,55.56066516,-3.512295441,0.761370854,0.440097374,,,,,,,,,,,,4.904837603,5.041346838,-0.84451776,50,0.65578221,-2.46404364,-91.58379804,10.77358006,3.960299108,19.72475579,-28.10352921,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,c45e2ded-8499-4225-8d92-fe70459bff44,ee1aada5-297a-4589-8541-e991f635ee1b,61.14199434,1.77708244,1.122865775,4.721234974,1.237517045,55.68123171,2.557963613,1.707848766,-3.435789992,0.738762504,0.43990945,-3.893348336,4.755078888,-65.73192819,,752.9527275,-1670.086251,41.10064041,-0.311161258,-0.911632457,0.268523622,,,,,,,,,,,,,,,,,1,1,,,high,high,,,38.72942182,Laila Alves,alvesla10,Syracuse [syr01:2025],2022-11
247,4/4/2025,5:21:31 PM,4,2,Sydney Jackson,jackssy10,Right,Syracuse [syr01:2025],Jayden Gailey,gaileja10,,Georgia tech [geo06:2025],,6,Bottom,1,1,0,,,BallCalled,,,,,,,50.62723191,4.993690898,-0.459052848,958.8403206,40.81413132,7:15,1.76557928,0.963934368,5.095417448,-53.54209105,-2.599393533,-5.192460487,0.001957015,0.437954417,46.81886748,-10.9173466,-1.424215201,0.518390305,,,,,,,,,,,,5.332840481,-5.016132415,-1.020812534,50,0.270555295,0.113490342,-76.19542735,12.09725597,2.97439185,13.82012078,-34.97179751,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,c45e2ded-8499-4225-8d92-fe70459bff44,f6f9c3e9-77c5-4023-b600-3cc488e51940,50.70771723,1.755736499,0.966493424,5.160987273,-0.503487513,46.84401836,0.010055434,0.436206163,-10.75029222,-1.461250108,0.518279914,-4.90990136,-5.427777182,-56.94234232,,523.0308257,-803.6252334,54.54827195,0.4128398,-0.838122069,0.356531481,,,,,,,,,,,,,,,,,1,1,,,high,high,,,37.90458393,Laila Alves,alvesla10,Syracuse [syr01:2025],2022-11
248,4/4/2025,5:21:52 PM,4,3,Sydney Jackson,jackssy10,Right,Syracuse [syr01:2025],Jayden Gailey,gaileja10,,Georgia tech [geo06:2025],,6,Bottom,1,2,0,,,BallCalled,,,,,,,50.56592333,3.752543165,1.006825638,932.553699,41.36202797,7:30,1.915852475,1.069329781,6,-50.80178116,-2.370253198,-4.693901031,0.395771141,1.080261487,46.75310489,-9.961091505,-1.047244073,0.504760836,,,,,,,,,,,,6.033240833,-4.622037978,-0.793935243,50,0.557047828,-1.885349515,-76.38889883,10.86462646,3.383479103,13.85805193,-34.76611732,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,c45e2ded-8499-4225-8d92-fe70459bff44,15ce7c94-62b6-4957-8480-8c572f06c62d,50.63597831,1.907409584,1.07146429,3.90787342,0.966969523,46.78105804,0.403163543,1.078613251,-9.803125994,-1.083217572,0.504662219,-4.424015966,-4.969405683,-57.85784251,,496.1388316,-789.621847,53.20217293,0.399308473,-0.846730701,0.351567723,,,,,,,,,,,,,,,,,1,0,,,high,high,,,37.00000138,Laila Alves,alvesla10,Syracuse [syr01:2025],2022-11
