PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,yt_AeroModel
101,4/5/2025,6:59:22 PM,3,1,Madison Knight,knighma10,Right,Syracuse [syr01:2025],Reese Hunter,huntere10,,Georgia tech [geo06:2025],,4,Bottom,1,0,0,,,StrikeCalled,,,,,,,67.43533386,3.201735228,-3.280429662,1492.23689,104.5776794,9:30,1.695460183,1.360950875,5.787163896,-24.59491332,2.307442325,-1.17824032,1.825696,-0.804216478,62.39026555,-3.65493755,-3.324764692,0.381016607,,,,,,,,,,,,-0.004074542,1.413833263,-2.082524937,50,0.739295856,5.651336546,-101.6988418,9.452561975,-0.004055827,24.35520472,-30.76671017,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,cc28d3dd-bc66-4950-b3b4-7f2b9b117809,a7ac39dc-3e88-494f-a430-891bdb6c2117,67.57774709,1.691825341,1.363176914,3.262532271,-3.318767339,62.50069041,1.828788012,-0.805704966,-3.586730828,-3.356988595,0.380887644,-0.93675926,1.04005543,-84.79967402,,135.253715,-1486.09467,9.063823308,-0.02281295,-0.995883884,0.087720343,,,,,,,,,,,,,,,,,1,1,,,high,high,,,37.21283748,Laila Alves,alvesla10,Syracuse [syr01:2025],2022-11
102,4/5/2025,6:59:39 PM,3,2,Madison Knight,knighma10,Right,Syracuse [syr01:2025],Reese Hunter,huntere10,,Georgia tech [geo06:2025],,4,Bottom,1,0,1,,,BallCalled,,,,,,,68.10265545,3.947692126,-6.28785285,1397.554551,92.4567632,9:00,1.680675231,1.420868158,5.280033067,-25.94706069,2.374746138,-4.049684234,2.339089034,-1.134445487,61.61113362,-2.969757061,-4.239948451,0.385355097,,,,,,,,,,,,1.886619263,1.732592669,-2.739274704,50,0.614218893,10.6834152,-102.1143909,10.59327157,1.886068743,25.12001271,-30.44196249,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,cc28d3dd-bc66-4950-b3b4-7f2b9b117809,c697755a-c7ff-4702-90bc-45056a8aa22d,68.25646836,1.676658207,1.421733329,4.011366207,-6.302102711,61.72306936,2.342639659,-1.135005312,-2.893062757,-4.251683747,0.385215191,-3.944949895,0.959963529,-71.31950605,,447.6234299,-1323.930507,32.02904886,-0.013729402,-0.947319377,0.319996095,,,,,,,,,,,,,,,,,1,1,,,high,high,,,37.71996831,Laila Alves,alvesla10,Syracuse [syr01:2025],2022-11
103,4/5/2025,6:59:59 PM,3,3,Madison Knight,knighma10,Right,Syracuse [syr01:2025],Reese Hunter,huntere10,,Georgia tech [geo06:2025],,4,Bottom,1,1,1,,,BallCalled,,,,,,,51.14929148,7.344357178,-1.235298037,841.3398905,43.08275204,7:30,1.796531482,0.801563027,6.020863585,-51.86414827,-5.586133066,-7.538137119,2.310378725,-1.513145673,47.61286596,-7.416318226,-4.93231148,0.501821596,,,,,,,,,,,,8.36759465,-9.892742787,-1.007497448,50,-0.415751346,0.787139234,-76.80226022,16.09750506,4.742482726,14.02668868,-37.78093708,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,cc28d3dd-bc66-4950-b3b4-7f2b9b117809,2f7b5ff0-ee41-448e-b7b4-723639abed0c,51.21052619,1.786501047,0.799864541,7.523033184,-1.204350265,47.62710922,2.318439789,-1.51180628,-7.245327435,-4.903654808,0.501758854,-7.735921683,-8.246133981,-13.10633598,,819.423741,-190.7814039,97.39508969,0.711342502,-0.226759014,0.665260997,,,,,,,,,,,,,,,,,1,1,,,high,high,,,36.97913779,Laila Alves,alvesla10,Syracuse [syr01:2025],2022-11
104,4/5/2025,7:00:16 PM,3,4,Madison Knight,knighma10,Right,Syracuse [syr01:2025],Reese Hunter,huntere10,,Georgia tech [geo06:2025],,4,Bottom,1,2,1,,,BallCalled,,,,,,,66.75768874,6.708186339,1.828055341,1299.637443,61.36714953,8:00,1.426069389,0.671960717,4.69222507,-29.07765297,0.010194161,-2.273065944,3.634745783,0.236284795,61.54833503,-1.125793812,-1.082962299,0.398661372,,,,,,,,,,,,3.358547327,-3.356922827,-0.281280001,50,-0.179577188,-3.485590311,-99.96087102,15.63687442,3.233982802,23.34834794,-35.40646814,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,cc28d3dd-bc66-4950-b3b4-7f2b9b117809,cb0614c6-c407-4067-98b7-34f5f52d4be1,66.90961625,1.419942725,0.674317719,6.801580335,1.790824496,61.6610521,3.639103742,0.234928152,-1.032708999,-1.111415247,0.398520266,-2.04836027,-1.513863447,-75.26445022,,330.5732275,-1256.892527,25.4358036,0.121887142,-0.967110123,0.223252178,,,,,,,,,,,,,,,,,1,1,,,high,high,,,38.30777631,Laila Alves,alvesla10,Syracuse [syr01:2025],2022-11
105,4/5/2025,7:00:38 PM,3,5,Madison Knight,knighma10,Right,Syracuse [syr01:2025],Reese Hunter,huntere10,,Georgia tech [geo06:2025],,4,Bottom,1,3,1,,,Foul,,,,,,,66.20767315,3.905408803,0.334707413,1248.310229,67.61679252,8:15,1.686225556,1.124148906,5.18956353,-26.59891277,1.277435274,-1.257157447,2.347811966,-0.179713138,62.1765032,-3.013632762,-2.48118288,0.394424491,,,,,,,,,,,,1.74484774,-0.747296467,-1.041134903,50,0.613563555,-0.773302428,-99.77344435,10.69122205,1.67266106,23.36007406,-32.8904294,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,cc28d3dd-bc66-4950-b3b4-7f2b9b117809,62662345-bd85-470b-b555-5b04bd5f384c,66.34846358,1.681332752,1.126596198,3.984280671,0.29411999,62.28858164,2.351492395,-0.181240678,-2.934636618,-2.513399975,0.394289021,-1.01515152,-0.102342547,-82.95489937,,153.1059734,-1238.885382,12.26505798,0.046705266,-0.992449916,0.113409801,,,,,,,,,,,,,,,,,1,1,,,high,high,,,37.81043785,Laila Alves,alvesla10,Syracuse [syr01:2025],2022-11
106,4/5/2025,7:01:01 PM,3,6,Madison Knight,knighma10,Right,Syracuse [syr01:2025],Reese Hunter,huntere10,,Georgia tech [geo06:2025],,4,Bottom,1,3,2,,,InPlay,,LineDrive,Out,1,0,,68.21936157,3.486168058,-5.89424606,1263.832484,58.04478133,8:00,1.647016727,1.405805507,5.647806049,-26.26164691,1.590008788,-1.717025242,1.875408316,-0.828494701,62.20392567,-3.562086186,-3.325462921,0.37573758,66.71471153,10.03313117,11.52048339,1328.709624,30.78340305,105.6048393,1.759664985,117.0217773,,16.52105805,1.410647098,0.654772547,-0.561817218,-1.727132895,50,0.617440439,4.94449643,-103.5054804,10.70209332,0.675186486,25.21497453,-32.75338266,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,cc28d3dd-bc66-4950-b3b4-7f2b9b117809,6e0d143f-2ed3-4298-8b39-17c9916525e7,68.36389151,1.642882376,1.407765992,3.553738814,-5.927160104,62.31082096,1.879089991,-0.829870902,-3.48211959,-3.354826684,0.375621784,-1.508544317,0.234263135,-80.69917587,,204.2580826,-1247.217376,16.16180033,0.085537344,-0.986853394,0.137126736,13.12038146,64.37093318,11.62287771,0.924598624,1.846622974,1.954349999,33.27721632,112.1905666,13.22745649,17.12331645,0.261829259,0.590517464,0.084894292,-0.802547248,,,1,1,1,36.59936255,high,high,,,37.35219533,Laila Alves,alvesla10,Syracuse [syr01:2025],2022-11
107,4/5/2025,7:01:54 PM,4,2,Madison Knight,knighma10,Right,Syracuse [syr01:2025],Emma Simon,simonem13,Right,Georgia tech [geo06:2025],,4,Bottom,2,0,1,,,BallCalled,,,,,,,67.78498085,5.053405464,-5.981848931,1258.271934,54.43333397,7:45,1.731342499,1.401173219,5.771754848,-27.0226359,0.329191921,-2.080068263,3.012413294,-1.129028521,61.84767489,-1.972766989,-3.991947428,0.381791866,,,,,,,,,,,,-0.044775434,-1.185103178,-2.718823239,50,0.341922227,10.32608553,-101.6306284,13.0139216,-0.04442929,24.58734733,-33.34999113,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,cc28d3dd-bc66-4950-b3b4-7f2b9b117809,cd146401-db6e-43a0-8c1b-537ee73f36fd,67.92751365,1.726989435,1.402920947,5.126563374,-6.012024541,61.95372882,3.016272705,-1.130263388,-1.888350242,-4.018409873,0.381667184,-1.876570541,-1.067335128,-75.59433063,,313.0400827,-1218.710042,24.8785715,0.144706166,-0.968558552,0.202372077,,,,,,,,,,,,,,,,,1,1,,,high,high,,,37.22824653,Laila Alves,alvesla10,Syracuse [syr01:2025],2022-11
108,4/5/2025,7:02:12 PM,4,3,Madison Knight,knighma10,Right,Syracuse [syr01:2025],Emma Simon,simonem13,Right,Georgia tech [geo06:2025],,4,Bottom,2,1,1,,,StrikeSwinging,,,,,,,70.11484827,4.586705637,-6.591304516,1171.283108,51.31975941,7:45,1.531052206,1.654185013,3.753752475,-29.46305794,0.395036537,-2.055501263,2.480831649,-0.852726399,62.35968159,-2.658375511,-3.688749421,0.391125926,,,,,,,,,,,,-0.626545115,-0.804065175,-2.88396217,50,0.494757398,11.834791,-104.5505511,11.6643948,-0.657504148,26.12228271,-33.01784547,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,cc28d3dd-bc66-4950-b3b4-7f2b9b117809,c4cef445-6deb-4f49-b568-b215344b9934,70.28514857,1.525714762,1.656319146,4.664705019,-6.623435806,62.47808533,2.485295108,-0.854159867,-2.565491457,-3.718001286,0.39097687,-1.822225607,-1.200985711,-76.65626469,,270.3233687,-1139.661965,23.07925103,0.144239197,-0.973002989,0.180167247,,,,,,,,,,,,,,,,,1,1,,,high,high,,,39.2462489,Laila Alves,alvesla10,Syracuse [syr01:2025],2022-11
109,4/5/2025,7:02:30 PM,4,4,Madison Knight,knighma10,Right,Syracuse [syr01:2025],Emma Simon,simonem13,Right,Georgia tech [geo06:2025],,4,Bottom,2,1,2,,,BallCalled,,,,,,,66.09978483,1.953532947,0.049250831,1553.124367,107.3868879,9:30,1.689812905,1.388620193,6.192553104,-23.64938657,2.510483448,-3.007857435,1.448774624,0.080428128,62.54794521,-3.949788208,-2.075883678,0.383027104,,,,,,,,,,,,3.89903155,1.907102162,-1.343729689,50,0.974708948,-0.586787221,-100.0329612,7.369431184,3.757840967,23.45732434,-30.33600685,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,cc28d3dd-bc66-4950-b3b4-7f2b9b117809,7fb45cc1-3be5-44a7-b48c-0a6d75af2b30,66.22835843,1.686138208,1.389935124,2.018648546,0.02536221,62.65473807,1.451795978,0.079617548,-3.882664001,-2.093545784,0.382903569,-2.867363122,1.280494055,-76.42838656,,364.4569798,-1509.75707,23.46605253,-0.070121823,-0.972077383,0.22393859,,,,,,,,,,,,,,,,,1,1,,,high,high,,,36.80744827,Laila Alves,alvesla10,Syracuse [syr01:2025],2022-11
110,4/5/2025,7:02:50 PM,4,5,Madison Knight,knighma10,Right,Syracuse [syr01:2025],Emma Simon,simonem13,Right,Georgia tech [geo06:2025],,4,Bottom,2,2,2,,,Foul,,,,,,,67.25491024,4.015200862,1.508045542,1202.520344,50.88164367,7:45,1.821819451,0.501659409,6,-29.25993362,-1.481649387,-3.206357514,1.882072863,1.171245446,61.01724073,-4.222478024,0.603931825,0.379336149,75.1227463,5.538545505,-65.85490233,1924.254462,,,,71.41810662,,-67.85998878,0.702141475,4.378146076,-3.428960161,-0.127989502,50,0.622205753,-3.155060573,-101.4921498,11.5354332,4.346704716,24.04268231,-35.5783849,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,cc28d3dd-bc66-4950-b3b4-7f2b9b117809,e9cf092f-7baa-4aae-945a-68e6f32f9b92,67.38452318,1.816301655,0.503063447,4.110519746,1.48318331,61.1046946,1.886524652,1.170326799,-4.124860123,0.584056634,0.379230034,-3.048816235,-2.956652338,-69.60257169,,419.1143764,-1127.119478,34.85299674,0.219896062,-0.937297638,0.270404993,-68.23041655,30.5854134,7.250500373,-1.048816892,2.478834275,1.971125074,-66.1521409,26.91542695,6.301417179,-7.698639027,-0.130997717,-0.00196126,-0.298301068,0.954469814,,,1,0,1,39.08093895,high,high,,,37.00000138,Laila Alves,alvesla10,Syracuse [syr01:2025],2022-11
111,4/5/2025,7:03:16 PM,4,6,Madison Knight,knighma10,Right,Syracuse [syr01:2025],Emma Simon,simonem13,Right,Georgia tech [geo06:2025],,4,Bottom,2,2,2,,,BallCalled,,,,,,,53.40408952,7.89304387,-2.576449992,910.4617468,35.97948825,7:15,1.795444043,0.764090393,5.839684969,-52.18273528,-6.720180803,-6.630503602,2.688723086,-1.502220854,48.20658294,-6.810120809,-4.599531898,0.484160996,,,,,,,,,,,,6.542758125,-11.30996591,-1.279285188,50,-0.478514789,2.831711424,-79.9839301,17.13594424,4.022412287,15.19980104,-39.12728628,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,cc28d3dd-bc66-4950-b3b4-7f2b9b117809,d75e4615-9894-4fc2-839e-a3680426c37d,53.47060594,1.784848318,0.762951284,8.074175973,-2.556551706,48.21872355,2.696923054,-1.501357692,-6.634439863,-4.580925515,0.484098338,-6.760881927,-9.382084041,-15.62953395,,876.7963489,-245.2932018,96.30238195,0.779305231,-0.269416263,0.565772246,,,,,,,,,,,,,,,,,1,1,,,high,high,,,37.16031641,Laila Alves,alvesla10,Syracuse [syr01:2025],2022-11
112,4/5/2025,7:03:37 PM,4,7,Madison Knight,knighma10,Right,Syracuse [syr01:2025],Emma Simon,simonem13,Right,Georgia tech [geo06:2025],,4,Bottom,2,3,2,,,Foul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,cc28d3dd-bc66-4950-b3b4-7f2b9b117809,0cc5d2d1-467c-49ab-83a7-25085ffa4bf3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Laila Alves,alvesla10,Syracuse [syr01:2025],2022-11
113,4/5/2025,7:03:57 PM,4,8,Madison Knight,knighma10,Right,Syracuse [syr01:2025],Emma Simon,simonem13,Right,Georgia tech [geo06:2025],,4,Bottom,2,3,2,,,InPlay,,FlyBall,Out,1,0,,68.93505581,4.943047714,-5.921155888,1186.495477,70.91613016,8:15,1.590376414,1.465034235,5.567890978,-25.76912203,1.749881209,-2.205459203,2.660045529,-0.698135254,62.72666347,-2.172878595,-3.554435762,0.373002546,65.37015775,33.31717884,-7.089124555,2088.287565,-11.40002511,109.4076754,50.61525722,211.0745294,,-5.465129514,3.924594339,1.216148115,-0.865361153,-1.967130866,50,0.332141526,5.06683671,-104.4970959,12.89173665,1.277932577,25.73368765,-33.08337403,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,cc28d3dd-bc66-4950-b3b4-7f2b9b117809,e12f77cc-0e54-4c2e-8d8b-0f5861425264,69.0861383,1.586355463,1.466618869,5.008857831,-5.947843273,62.83756548,2.663576219,-0.699195972,-2.095564844,-3.577196219,0.372882826,-2.035698833,0.401482233,-77.32116577,,260.4189125,-1157.563608,21.9485803,0.071761291,-0.975615694,0.207423082,-6.741576801,54.20850021,35.90608823,0.639040593,1.866368688,2.782224601,-20.1027238,210.1150576,1.631050564,28.62699607,0.925863066,0.989223349,0.106438997,-0.100538082,,,1,1,1,34.51670059,high,high,,,37.4321104,Laila Alves,alvesla10,Syracuse [syr01:2025],2022-11
114,4/5/2025,7:06:37 PM,1,1,Kinsey Norton,nortoki10,,Georgia tech [geo06:2025],Madelyn Lopez,lopezma12,Left,Syracuse [syr01:2025],,5,Top,0,0,0,Offspeed,,BallCalled,,,,,,,52.54048256,9.277304661,-1.942518608,938.451552,1.406548093,6:00,1.766026894,0.833015359,7.946753537,-46.75351622,-6.159036069,-0.43853994,3.568343534,-0.616394904,47.95980852,-4.96839011,-2.428912234,0.462652511,,,,,,,,,,,,-0.139372583,-11.97269016,-1.332477163,50,-1.367333705,2.59403697,-78.76631071,20.0230675,-0.083529927,14.28264472,-39.34962107,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,cc28d3dd-bc66-4950-b3b4-7f2b9b117809,15e39a52-fe05-439c-b4c1-ab3f14d33c00,52.60504941,1.757857206,0.830222768,9.434041464,-1.887178355,47.97942587,3.575205479,-0.614226579,-4.812240272,-2.379481595,0.462592965,-0.785216855,-8.282586453,43.67839469,,678.7140733,648.1037896,72.32276103,0.723009695,0.690609748,0.017752656,,,,,,,,,,,,,,,,,1,1,,,high,high,,,35.05324784,Reese Hunter,huntere10,Georgia tech [geo06:2025],2022-11
115,4/5/2025,7:06:56 PM,1,2,Kinsey Norton,nortoki10,,Georgia tech [geo06:2025],Madelyn Lopez,lopezma12,Left,Syracuse [syr01:2025],,5,Top,0,1,0,Drop Ball,,BallCalled,,,,,,,63.77900863,4.659691672,0.103729194,878.8246883,359.0245057,6:00,1.291586576,1.041420106,6.452354294,-37.36888141,-8.646806867,0.14944919,1.096482394,1.243779785,59.47723353,-6.680393692,0.324458773,0.395103139,,,,,,,,,,,,-0.148563319,-12.46154161,-1.018800622,50,-0.223074561,-0.149958521,-96.33486281,13.74517832,-0.132692721,21.8538198,-43.30436005,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,cc28d3dd-bc66-4950-b3b4-7f2b9b117809,35c9b9fc-3622-428f-a7fe-b41fbbd6f208,63.8510702,1.283362326,1.041793624,4.804165089,0.097066522,59.51132873,1.102757285,1.243523499,-6.54371865,0.318838813,0.39504316,0.189169593,-10.44238014,-5.649054573,,874.5566658,-86.50705761,99.51434882,0.99499926,-0.098434942,-0.016942085,,,,,,,,,,,,,,,,,1,1,,,high,high,,,36.54764708,Reese Hunter,huntere10,Georgia tech [geo06:2025],2022-11
116,4/5/2025,7:07:14 PM,1,3,Kinsey Norton,nortoki10,,Georgia tech [geo06:2025],Madelyn Lopez,lopezma12,Left,Syracuse [syr01:2025],,5,Top,0,2,0,Rise Ball,,StrikeCalled,,,,,,,65.3131545,6.972869033,-4.373517997,1002.571958,0.755059567,6:00,1.215164986,1.230490903,6,-39.60790845,-9.020039949,-0.100242619,2.25018735,0.676792968,58.22214902,-5.068986066,-0.429134928,0.393433389,,,,,,,,,,,,-1.834901839,-13.24591091,-2.224712205,50,-0.75914869,7.479535619,-97.80197836,17.62245966,-1.693421358,22.18501356,-44.39863183,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,cc28d3dd-bc66-4950-b3b4-7f2b9b117809,e6e4d447-ea2a-4981-85ea-32fd4130e5c4,65.40170042,1.206183246,1.231950986,7.121490634,-4.398245546,58.25682551,2.256931402,0.675952572,-4.922314684,-0.447428013,0.393367716,0.03454858,-10.92531573,-19.18161796,,946.9109971,-329.4087029,94.448183,0.944399819,-0.328563651,0.012446281,,,,,,,,,,,,,,,,,1,0,,,high,high,,,37.00000138,Reese Hunter,huntere10,Georgia tech [geo06:2025],2022-11
117,4/5/2025,7:07:32 PM,1,4,Kinsey Norton,nortoki10,,Georgia tech [geo06:2025],Madelyn Lopez,lopezma12,Left,Syracuse [syr01:2025],,5,Top,0,2,1,Drop Ball,,InPlay,,FlyBall,Double,0,0,,62.96491724,7.132562196,0.667391131,920.9437485,355.33562,5:45,1.254917705,1.044886957,6.012536002,-39.55136789,-8.836216243,0.900939189,2.622433744,0.194230951,58.05426176,-4.448165218,-0.972896846,0.406915029,67.05301455,28.62282239,-7.102344363,1729.825594,-21.73320849,107.8316635,39.92865775,207.9545208,,-14.9382873,3.437180573,-0.795693119,-13.53757459,-0.902369099,50,-0.776686991,-0.971432991,-94.52195594,17.59644392,-0.686020583,20.70170671,-43.84570363,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,cc28d3dd-bc66-4950-b3b4-7f2b9b117809,e8086a6b-affe-4723-addf-52cc4a39ca6c,63.04497378,1.245703904,1.04609737,7.287625104,0.646551904,58.09156695,2.629144502,0.193318633,-4.302231782,-0.992728112,0.406852514,1.044597173,-10.71822501,-13.823205,,894.2710006,-220.0380996,97.10375928,0.967821647,-0.238926753,-0.078963705,-7.277401594,58.40698597,32.12117958,-0.195339043,1.552538786,2.677890858,-53.60620575,200.9264976,-31.38743915,22.62510852,0.713106814,0.819871298,-0.04365042,0.570881508,,,1,1,1,37.4792152,high,high,,,36.98746537,Reese Hunter,huntere10,Georgia tech [geo06:2025],2022-11
118,4/5/2025,7:08:13 PM,2,1,Kinsey Norton,nortoki10,,Georgia tech [geo06:2025],Kelly Breen,breenke10,Right,Syracuse [syr01:2025],,5,Top,0,0,0,Drop Ball,,BallCalled,,,,,,,63.78496839,3.938316894,-2.217446427,890.2024913,359.8602214,6:00,1.27949002,1.054046013,7.009681619,-37.00622773,-8.377214285,-0.034825774,0.760732361,0.199804222,58.7513464,-7.316639208,-1.215893093,0.388555306,,,,,,,,,,,,-0.928877778,-12.10252257,-1.59628672,50,-0.138041418,3.734004513,-96.51356299,12.77643732,-0.832110238,22.03287339,-43.01576975,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,cc28d3dd-bc66-4950-b3b4-7f2b9b117809,b50e9d27-a3e7-46c6-bfc0-48ac63c3b79d,63.85262454,1.271993257,1.054617783,4.075672191,-2.228040554,58.78055383,0.76668441,0.199423885,-7.184543627,-1.224408678,0.388498462,0.026560063,-10.15453196,-8.954213984,,879.3536242,-138.5556899,98.78130344,0.987810095,-0.155645138,-0.002409863,,,,,,,,,,,,,,,,,1,1,,,high,high,,,35.99031976,Reese Hunter,huntere10,Georgia tech [geo06:2025],2022-11
119,4/5/2025,7:08:31 PM,2,2,Kinsey Norton,nortoki10,,Georgia tech [geo06:2025],Kelly Breen,breenke10,Right,Syracuse [syr01:2025],,5,Top,0,1,0,Rise Ball,,Foul,,,,,,,60.22915234,4.791903354,-0.77552675,1135.323324,78.22585184,8:30,1.346840371,0.999869269,6.316985236,-31.81282793,1.124367321,-2.562584412,1.953624524,0.617077517,55.55657592,-4.26098501,-0.93014446,0.420116232,,,,,,,,,,,,2.748673719,-0.541325545,-1.152990009,50,-0.112829583,0.865864401,-90.90697025,12.2327082,2.187323764,19.39943973,-32.60482251,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,cc28d3dd-bc66-4950-b3b4-7f2b9b117809,8a97a850-8c77-43de-b006-fcefb20a1930,60.35206624,1.341645381,1.001999922,4.879737338,-0.812660702,55.64405847,1.957991718,0.615666234,-4.164884095,-0.960804027,0.41998231,-2.333499738,-0.481556749,-76.85337379,,258.2222777,-1105.567865,22.74438236,0.046410905,-0.973791203,0.222658305,,,,,,,,,,,,,,,,,1,1,,,high,high,,,36.68301614,Reese Hunter,huntere10,Georgia tech [geo06:2025],2022-11
120,4/5/2025,7:09:00 PM,2,3,Kinsey Norton,nortoki10,,Georgia tech [geo06:2025],Kelly Breen,breenke10,Right,Syracuse [syr01:2025],,5,Top,0,1,1,Drop Ball,,InPlay,,Bunt,Sacrifice,1,0,,64.21296751,5.412131167,1.00498061,906.3661865,357.3489218,6:00,1.31383424,0.834551243,7.244948125,-33.86448984,-7.333804255,0.423989409,2.031299002,0.259197695,60.41466209,-4.728797288,-1.478625491,0.37071978,15.97170934,-45.5325869,21.17189671,366.946373,,,,5.315509593,,3.95669409,0.103622171,-1.205228654,-11.32530491,-1.588191732,50,0.066662276,2.881568004,-100.362725,14.93311972,-1.170480326,23.46296983,-43.17283105,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,cc28d3dd-bc66-4950-b3b4-7f2b9b117809,2f7c9b42-10fe-4df1-95f5-743c6493bd2e,64.28812924,1.307147025,0.83585756,5.539643566,0.979630353,60.46114597,2.036783473,0.258132085,-4.604645972,-1.502715227,0.370658387,0.590926988,-8.899496738,-26.47299421,,811.3287714,-404.0362469,89.51445712,0.894186527,-0.445775949,-0.0414036,4.04082494,10.43304397,-11.398194,-0.28496178,3.719065886,2.061784936,0.366783261,5.302840019,-8.13E-05,0.005761467,-0.005556585,0.933737193,0.334600193,-0.127191061,,,1,1,1,-4.827392218,high,high,,,35.75505325,Reese Hunter,huntere10,Georgia tech [geo06:2025],2022-11
121,4/5/2025,7:09:36 PM,3,1,Kinsey Norton,nortoki10,,Georgia tech [geo06:2025],Laila Alves,alvesla10,Left,Syracuse [syr01:2025],,5,Top,1,0,0,Offspeed,,InPlay,,FlyBall,Out,1,0,,54.66992742,5.47908158,2.106788634,1009.716144,349.0883816,5:45,1.423510964,0.764301263,7.151889763,-45.13448881,-8.03162374,1.938982563,1.481669029,0.887340033,51.42000782,-7.271085012,0.383373823,0.452427916,57.26443984,50.90956372,-6.755145603,,-13.59110453,109.157143,46.6531947,150.9238576,,-7.004555099,3.664771747,-1.608435237,-12.20202363,-0.268763809,50,-0.521826258,-2.750374039,-82.58194922,14.66003215,-1.054461051,16.17301897,-40.17347559,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,cc28d3dd-bc66-4950-b3b4-7f2b9b117809,16c6fcfd-1ebf-4706-9d4f-967c739b4f08,54.72016143,1.414232308,0.76298627,5.647481851,2.131061815,51.43094462,1.488810118,0.888147403,-7.114481292,0.401272504,0.452383704,1.809817289,-10.18133515,26.35874597,,904.7376447,448.3040107,89.60316718,0.879831731,0.443990139,-0.169613921,-4.247246337,35.85721389,44.44589048,-0.888997339,2.10994618,1.820905586,-18.4049006,149.7974313,,,,,,,,,1,1,,30.21370697,high,high,,,35.84811161,Reese Hunter,huntere10,Georgia tech [geo06:2025],2022-11
