PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,yt_AeroModel
51,4/4/2025,6:43:00 PM,8,3,Madison Knight,knighma10,Right,Syracuse [syr01:2025],Reese Hunter,huntere10,,Georgia tech [geo06:2025],,1,Bottom,2,2,0,,,Foul,,,,,,,66.70825523,3.691865955,0.630379899,1463.499117,60.98855009,8:00,1.736545921,1.053131415,6.306388197,-25.27930806,0.421223368,-2.207452307,2.326371447,-0.310767804,62.87241408,-3.022984521,-2.625779535,0.378829488,,,,,,,,,,,,3.113130363,-1.689795324,-0.881670441,50,0.587540977,-1.482988128,-100.8220782,10.83639806,3.048438188,23.80455419,-33.82873024,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,f9dddafc-27ec-47e0-b501-339c1a124f32,7c26aa7d-c535-4f1d-b8fb-0d9eb9a98bfa,66.83409572,1.732020546,1.054939334,3.771254762,0.597884107,62.97411415,2.329886858,-0.311916337,-2.94465587,-2.650922424,0.378714597,-2.014990024,-0.86788861,-77.63820515,,313.3117699,-1429.568257,21.4084017,0.103827407,-0.976815251,0.187221355,,,,,,,,,,,,,,,,,1,1,,,high,high,,,36.69361318,Laila Alves,alvesla10,Syracuse [syr01:2025],2022-11
52,4/4/2025,6:43:24 PM,8,4,Madison Knight,knighma10,Right,Syracuse [syr01:2025],Reese Hunter,huntere10,,Georgia tech [geo06:2025],,1,Bottom,2,2,1,,,BallCalled,,,,,,,68.75491691,5.188111605,-6.622297792,1454.695231,83.6089494,8:45,1.667493901,1.347082419,5.747217,-24.68958943,2.145195184,-2.584974969,3.194376166,-2.033071823,62.5834039,-1.387638341,-5.693569726,0.377361292,,,,,,,,,,,,0.191561608,0.647585675,-2.802150287,50,0.271410202,11.55716266,-102.951823,13.08224678,0.194834932,25.39939008,-31.51539824,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,f9dddafc-27ec-47e0-b501-339c1a124f32,26f574e8-a44e-4b3e-9d97-d864e7ad7421,68.90757621,1.663791632,1.348548523,5.248797649,-6.64718028,62.70130985,3.197708059,-2.034081841,-1.315029847,-5.714985877,0.377228839,-2.420067943,0.832656525,-76.32792465,,343.83845,-1413.475623,23.63645956,0.02631062,-0.971664437,0.234895665,,,,,,,,,,,,,,,,,1,1,,,high,high,,,37.25278438,Laila Alves,alvesla10,Syracuse [syr01:2025],2022-11
53,4/4/2025,6:44:22 PM,8,5,Madison Knight,knighma10,Right,Syracuse [syr01:2025],Reese Hunter,huntere10,,Georgia tech [geo06:2025],,1,Bottom,2,3,1,,,Foul,,,,,,,68.06584405,4.726748379,-0.486806668,1199.017173,40.70553503,7:15,1.597297501,0.566110563,6.373767666,-27.22408633,-1.244113374,-2.062693445,2.459580943,0.384123376,62.38224105,-3.082278295,-0.927684676,0.371021368,,,,,,,,,,,,2.249428453,-3.483306761,-0.657894409,50,0.196967714,0.542700079,-102.7575157,12.95007709,2.28801345,24.73056205,-35.71710636,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,f9dddafc-27ec-47e0-b501-339c1a124f32,9f8e58c7-dd96-4321-ae6e-ed7173a76c28,68.19133316,1.59264346,0.56773698,4.809466241,-0.516452503,62.4760732,2.463665308,0.382957662,-2.992233097,-0.953014719,0.370913798,-1.874033831,-2.595683016,-72.64942962,,357.5678295,-1144.459449,29.82174379,0.226070092,-0.954497962,0.194488956,,,,,,,,,,,,,,,,,1,1,,,high,high,,,36.62623371,Laila Alves,alvesla10,Syracuse [syr01:2025],2022-11
54,4/4/2025,6:44:51 PM,8,6,Madison Knight,knighma10,Right,Syracuse [syr01:2025],Reese Hunter,huntere10,,Georgia tech [geo06:2025],,1,Bottom,2,3,2,,,Foul,,,,,,,67.30210722,6.261087796,-3.019038497,1349.568039,112.6288119,9:45,1.411895016,1.032015151,4.981669341,-25.79632937,2.976942974,-2.734423014,3.338360904,0.275560143,61.39946806,-0.970123209,-1.182711863,0.392594505,,,,,,,,,,,,1.717181246,1.278701454,-1.642474915,50,-0.109625178,4.965424426,-100.9031739,14.49104406,1.679778212,24.22147227,-30.92320035,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,f9dddafc-27ec-47e0-b501-339c1a124f32,3c93fa1e-750d-487f-a54e-43d34de6e21d,67.46542727,1.408128543,1.033556086,6.320175544,-3.044281828,61.52276983,3.341752661,0.274577585,-0.897146186,-1.203347891,0.392442472,-2.570927976,1.598667008,-74.06297374,,370.5652781,-1297.696138,27.45806565,-0.105647522,-0.961564071,0.253442573,,,,,,,,,,,,,,,,,1,1,,,high,high,,,38.01833204,Laila Alves,alvesla10,Syracuse [syr01:2025],2022-11
55,4/4/2025,6:45:11 PM,8,7,Madison Knight,knighma10,Right,Syracuse [syr01:2025],Reese Hunter,huntere10,,Georgia tech [geo06:2025],,1,Bottom,2,3,2,,,Foul,,,,,,,68.34156807,4.909217754,-4.513466237,1299.83034,45.70779631,7:30,1.75302306,1.294415574,6.235584975,-25.5937347,0.18464169,-1.562378971,2.856036392,-0.740939023,62.93503692,-2.30186797,-3.888628057,0.372450697,,,,,,,,,,,,-0.058785438,-1.628912197,-2.322855382,50,0.341665558,7.866662955,-102.8236735,13.00279024,-0.059785588,24.97545002,-33.83067537,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,f9dddafc-27ec-47e0-b501-339c1a124f32,430dc98b-3f7f-4f30-9cff-47723d4be88e,68.4774437,1.748964619,1.296264827,4.98014204,-4.546719062,63.03921809,2.859652702,-0.742257244,-2.22236653,-3.917058571,0.372334804,-1.349098189,-1.112877539,-77.56101871,,279.9831257,-1269.31807,21.53997464,0.150417497,-0.976525959,0.154180502,,,,,,,,,,,,,,,,,1,1,,,high,high,,,36.7644164,Laila Alves,alvesla10,Syracuse [syr01:2025],2022-11
56,4/4/2025,6:45:34 PM,8,8,Madison Knight,knighma10,Right,Syracuse [syr01:2025],Reese Hunter,huntere10,,Georgia tech [geo06:2025],,1,Bottom,2,3,2,,,BallCalled,Walk,,Walk,0,0,,50.65029618,9.407083494,-2.644094064,816.3414917,37.69526889,7:15,1.729255487,0.87817031,6.001306935,-57.36032179,-6.478258936,-6.940404007,3.107307305,-1.225695857,45.38099445,-6.94418128,-4.333854754,0.510041164,,,,,,,,,,,,6.949925156,-11.75000545,-1.410757459,50,-0.982727257,2.71383332,-75.57236629,18.89291638,3.816894792,13.51663878,-38.62714564,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,f9dddafc-27ec-47e0-b501-339c1a124f32,48234387-1d0b-4f42-9452-a317d2a56137,50.71399143,1.718357758,0.876049089,9.5972073,-2.60593228,45.38466176,3.116047916,-1.224047522,-6.756686585,-4.298233494,0.509983418,-7.196261877,-9.343194821,-4.047172547,,814.305765,-57.61555498,99.75062805,0.789300811,-0.070577761,0.60993689,,,,,,,,,,,,,,,,,1,1,,,high,high,,,36.99869444,Laila Alves,alvesla10,Syracuse [syr01:2025],2022-11
57,4/4/2025,6:45:58 PM,9,1,Madison Knight,knighma10,Right,Syracuse [syr01:2025],Emma Simon,simonem13,Right,Georgia tech [geo06:2025],,1,Bottom,2,0,0,,,BallCalled,,,,,,,67.82535768,6.79832731,-0.09757082,1279.210044,30.59516551,7:00,1.579309775,0.764812806,6,-29.76702063,-2.834592162,-1.963563966,3.373504396,0.932184426,61.85911543,-2.217688872,0.306920077,0.377693054,,,,,,,,,,,,2.109887001,-5.998493753,-0.768873094,50,-0.266703149,-0.105531137,-101.9095986,16.7221775,2.112950469,24.17480368,-38.1812529,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,f9dddafc-27ec-47e0-b501-339c1a124f32,4fba7035-d57b-4476-a6a1-0a0f9a18a453,67.95586243,1.573384299,0.766897735,6.896670446,-0.133354026,61.9480645,3.378212982,0.930844045,-2.114244865,0.27787245,0.377584274,-1.743099598,-4.306219482,-67.42354371,,491.1091002,-1181.181692,38.39159194,0.330469055,-0.923368056,0.19540122,,,,,,,,,,,,,,,,,1,0,,,high,high,,,37.00000138,Laila Alves,alvesla10,Syracuse [syr01:2025],2022-11
58,4/4/2025,6:46:18 PM,9,2,Madison Knight,knighma10,Right,Syracuse [syr01:2025],Emma Simon,simonem13,Right,Georgia tech [geo06:2025],,1,Bottom,2,1,0,,,StrikeCalled,,,,,,,66.26348824,3.409382261,1.048592252,1220.578833,13.96771347,6:30,1.723010732,1.090424472,6,-27.5580642,-0.990298457,-0.649008454,1.941973091,-0.186513886,62.38565581,-3.929002277,-1.881474511,0.38479127,,,,,,,,,,,,1.378181183,-3.227539302,-0.844654067,50,0.653560949,-1.950822479,-100.0999214,10.43468876,1.329824809,23.51314874,-35.28834391,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,f9dddafc-27ec-47e0-b501-339c1a124f32,08fd8644-075d-456c-8728-1b8934dae5c3,66.38440879,1.717831507,1.092930781,3.498609058,1.00455926,62.4807899,1.945946979,-0.188191016,-3.84134003,-1.9180545,0.384678091,-0.380044407,-2.365366838,-76.76486332,,279.448916,-1188.158656,22.89478635,0.222178309,-0.973438686,0.055262311,,,,,,,,,,,,,,,,,1,0,,,high,high,,,37.00000138,Laila Alves,alvesla10,Syracuse [syr01:2025],2022-11
59,4/4/2025,6:46:36 PM,9,3,Madison Knight,knighma10,Right,Syracuse [syr01:2025],Emma Simon,simonem13,Right,Georgia tech [geo06:2025],,1,Bottom,2,1,1,,,BallCalled,,,,,,,66.97285535,5.867063238,-3.644609886,1349.827508,32.44308792,7:00,1.739917823,1.169315334,6.164824962,-27.47677054,-0.809638363,-1.605127518,3.002512542,-1.065604863,62.05589425,-2.556855022,-4.541935679,0.380946612,,,,,,,,,,,,0.217109941,-3.567904739,-1.992601218,50,0.091397209,6.183188786,-100.6809661,14.77756479,0.211861907,23.83387811,-35.65571006,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,f9dddafc-27ec-47e0-b501-339c1a124f32,8a27149b-5340-44e5-b6a1-f29e50297560,67.10547819,1.734883888,1.171573996,5.952127294,-3.683932223,62.15457919,3.006596494,-1.067075862,-2.467348703,-4.573566416,0.380831785,-1.370851268,-2.195464168,-73.31926187,,387.4524481,-1293.025484,28.70384889,0.24223888,-0.95791905,0.153985127,,,,,,,,,,,,,,,,,1,1,,,high,high,,,36.83517641,Laila Alves,alvesla10,Syracuse [syr01:2025],2022-11
60,4/4/2025,6:46:53 PM,9,4,Madison Knight,knighma10,Right,Syracuse [syr01:2025],Emma Simon,simonem13,Right,Georgia tech [geo06:2025],,1,Bottom,2,2,1,,,StrikeCalled,,,,,,,49.89948044,9.334737258,-0.555067513,832.1111777,41.12956919,7:15,1.763955138,0.687800808,6.118320045,-57.03194336,-6.175355371,-7.52230805,3.02220849,-0.359534154,45.21995908,-7.158120313,-3.005870458,0.515037983,,,,,,,,,,,,8.636967968,-11.36610504,-0.739007077,50,-0.96967764,-0.126759722,-74.54205826,18.71040602,4.622309233,13.02560263,-38.25693104,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,f9dddafc-27ec-47e0-b501-339c1a124f32,1d311efc-0f1d-45d1-97ed-e0965132c05c,49.96110593,1.753026829,0.68480963,9.524999833,-0.501236771,45.22321503,3.030762143,-0.357282605,-6.97457278,-2.957071023,0.514983569,-7.873391465,-8.979266174,1.122742567,,831.9514234,16.30463653,99.98080133,0.753079425,0.019594301,0.657637775,,,,,,,,,,,,,,,,,1,1,,,high,high,,,36.88168133,Laila Alves,alvesla10,Syracuse [syr01:2025],2022-11
61,4/4/2025,6:47:10 PM,9,5,Madison Knight,knighma10,Right,Syracuse [syr01:2025],Emma Simon,simonem13,Right,Georgia tech [geo06:2025],,1,Bottom,2,2,2,,,BallCalled,,,,,,,67.45873854,6.798417257,-1.65697383,1339.066528,44.07430779,7:30,1.597215392,0.67389564,6.545368453,-29.47137228,-2.764467743,-3.54141017,3.499339806,0.248456005,61.20566794,-1.818129774,-1.2008174,0.373948011,,,,,,,,,,,,3.505970818,-5.922196793,-1.02730689,50,-0.34201058,2.368918276,-101.4719637,16.87436697,3.4779083,24.09600909,-38.04884389,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,f9dddafc-27ec-47e0-b501-339c1a124f32,8f386e9e-aec8-4aa9-83b7-d8479e58b7d3,67.58137945,1.591708606,0.675070605,6.895053599,-1.67829162,61.2909501,3.504110233,0.247666792,-1.712739697,-1.217929605,0.373846892,-3.407296763,-4.215805306,-61.40802983,,640.8354591,-1175.767444,47.85687982,0.343822145,-0.878050059,0.33288801,,,,,,,,,,,,,,,,,1,1,,,high,high,,,36.45463292,Laila Alves,alvesla10,Syracuse [syr01:2025],2022-11
62,4/4/2025,6:47:29 PM,9,6,Madison Knight,knighma10,Right,Syracuse [syr01:2025],Emma Simon,simonem13,Right,Georgia tech [geo06:2025],,1,Bottom,2,3,2,,,BallCalled,Walk,,Walk,0,1,,51.37194451,5.671914023,0.435466841,899.8220673,44.26514471,7:30,1.656266243,0.753001921,5.975946845,-52.93686843,-5.60685554,-7.833676144,0.9764868,0.564736137,47.24106924,-9.345283429,-1.296333469,0.498529599,,,,,,,,,,,,9.346711009,-9.010486923,-0.577910044,50,-0.153884339,-1.486232939,-77.39988263,13.80974965,5.380514246,14.24052667,-37.36101356,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,f9dddafc-27ec-47e0-b501-339c1a124f32,3f7f9652-11b3-4bce-915d-51a06c902715,51.42933422,1.645616174,0.751540953,5.852922528,0.460716128,47.24683455,0.984442099,0.56584745,-9.175848086,-1.272202913,0.498467451,-8.002975184,-8.270895091,-19.44852286,,848.4791351,-299.6045894,94.29410169,0.67525654,-0.332959815,0.658153756,,,,,,,,,,,,,,,,,1,1,,,high,high,,,37.02405453,Laila Alves,alvesla10,Syracuse [syr01:2025],2022-11
63,4/4/2025,6:47:59 PM,10,1,Madison Knight,knighma10,Right,Syracuse [syr01:2025],Paige Vukadinovich,vukadpa10,,Georgia tech [geo06:2025],,1,Bottom,2,0,0,,,InPlay,,GroundBall,Out,1,0,,65.37015482,4.551163093,0.047636923,1407.358964,82.19486125,8:45,1.723122609,1.21571355,6.349461513,-27.8060252,1.03081733,-2.57832496,2.717237739,-0.29524068,61.03903632,-2.329865532,-2.872098636,0.375219678,58.81885545,-1.692090355,-32.06641398,1590.031008,,,,27.85689882,,-31.53393608,0.322015842,1.932271957,-0.395815545,-1.73542338,50,0.356006225,3.503345226,-101.7113522,12.9246805,1.924289456,24.32931065,-32.56822996,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,f9dddafc-27ec-47e0-b501-339c1a124f32,4304c6bf-349b-487d-9e0c-14e48c94ba58,65.50170662,1.718711899,1.217490941,4.626502787,0.016405509,61.14390685,2.7207299,-0.296363048,-2.252843096,-2.896367716,0.375103061,-2.385962674,-0.349585866,-77.30721095,,309.2297179,-1372.966218,21.97234152,0.029839413,-0.975562208,0.217687824,-31.21342642,49.82332014,-1.736818176,0.224274025,1.423650113,2.719915958,-14.56925526,23.74328564,0.493880892,-1.947887229,-0.036989276,-0.451666597,-0.104711089,0.886020808,,,1,1,1,30.03569485,high,high,,,36.65053986,Laila Alves,alvesla10,Syracuse [syr01:2025],2022-11
64,4/4/2025,6:50:18 PM,1,1,Sydnie Watts,wattssy10,Right,Georgia tech [geo06:2025],Tessa Galipeau,galipte10,Left,Syracuse [syr01:2025],,2,Top,0,0,0,Screw Ball,,BallCalled,,,,,,,62.55139531,2.709403657,1.845650443,1162.486787,167.9143414,11:30,1.563092674,0.106781143,4.012118964,-28.11049993,7.917972249,-1.515173551,1.201826053,1.283654164,56.44828089,-4.483030815,1.419460501,0.431252807,,,,,,,,,,,,2.429167873,7.138343123,0.25793423,50,0.864980403,-3.196978548,-94.05182654,7.432189315,2.069633369,20.73434492,-26.09223314,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,f9dddafc-27ec-47e0-b501-339c1a124f32,f5fff8d8-14d8-4e51-943d-02674b7f963c,62.70837465,1.560476876,0.108591356,2.752180493,1.814788012,56.57429084,1.204727682,1.282261492,-4.421954803,1.390814635,0.431070726,-1.293959168,6.388129459,-60.5127323,,572.211021,-1011.904184,49.22301288,-0.48132018,-0.870465106,0.103060099,,,,,,,,,,,,,,,,,1,1,,,high,high,,,38.98788241,Reese Hunter,huntere10,Georgia tech [geo06:2025],2022-11
65,4/4/2025,6:50:34 PM,1,2,Sydnie Watts,wattssy10,Right,Georgia tech [geo06:2025],Tessa Galipeau,galipte10,Left,Syracuse [syr01:2025],,2,Top,0,1,0,Fast Ball,,InPlay,,GroundBall,Out,1,0,,65.83373821,5.051048076,1.601683137,1435.768163,53.86310981,7:45,1.625326807,0.342349873,5.782535753,-28.13976519,-0.508487614,-1.837411929,2.597072472,1.167795191,61.48419638,-3.259919769,1.423701592,0.390617947,47.02480374,-56.54715697,17.1259737,,-33.82014089,-104.671859,67.07622454,2.806169828,,-15.12481945,0.051855933,2.750306849,-2.622310138,0.031885723,50,0.215562183,-3.029395777,-99.15427143,13.03796181,2.605247911,22.99907267,-34.65805169,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,f9dddafc-27ec-47e0-b501-339c1a124f32,6595736b-0e8d-4780-bfdd-de205913e57a,65.96376296,1.620466441,0.344596149,5.135756333,1.561496089,61.58211459,2.601222189,1.166289932,-3.169709238,1.391440711,0.39049607,-1.592098898,-1.930023745,-78.90135186,,276.3836505,-1408.91529,19.24988014,0.113519712,-0.981297209,0.155464026,7.633475311,24.77303425,-39.23466573,-1.23445115,0.834097367,2.728524578,-0.732193433,2.708963248,,,,,,,,,1,1,,16.8458964,high,high,,,37.21746562,Reese Hunter,huntere10,Georgia tech [geo06:2025],2022-11
66,4/4/2025,6:51:02 PM,2,1,Sydnie Watts,wattssy10,Right,Georgia tech [geo06:2025],Laila Alves,alvesla10,Left,Syracuse [syr01:2025],,2,Top,1,0,0,Screw Ball,,Foul,,,,,,,64.0761174,6.139972702,1.475108884,1191.732516,181.4760878,12:00,1.318856142,0.113655678,3.10770067,-26.78609822,8.983572893,0.678326339,3.246531451,0.97881696,57.73014179,-1.294099867,1.873586342,0.434032072,54.03382353,58.10943749,-53.39162737,,-88.40278028,65.45951756,28.51325366,125.4305009,,-53.4701804,3.812255146,-0.13516487,6.447380115,0.142724157,50,0.093315877,-2.392662303,-95.75292311,12.88374105,-0.118950137,21.93972078,-26.50011415,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,f9dddafc-27ec-47e0-b501-339c1a124f32,17564c07-4c1c-46d9-8988-aa38de8d7cb0,64.26258795,1.316843886,0.116568337,6.169550799,1.429165002,57.87696816,3.248893592,0.976770392,-1.24484651,1.832392,0.433820561,0.990032166,7.4527952,-57.71498453,,636.5415938,-1007.492526,53.41312627,-0.533954018,-0.845401558,-0.013759083,-22.91473012,17.02317643,45.87788893,-0.910692032,0.294810469,3.123552408,-100.7893248,74.661386,,,,,,,,,1,1,,22.22729594,high,high,,,39.89230071,Reese Hunter,huntere10,Georgia tech [geo06:2025],2022-11
67,4/4/2025,6:51:24 PM,2,2,Sydnie Watts,wattssy10,Right,Georgia tech [geo06:2025],Laila Alves,alvesla10,Left,Syracuse [syr01:2025],,2,Top,1,0,1,Screw Ball,,BallCalled,,,,,,,64.71419259,5.874081232,1.556696272,1113.695465,181.174661,12:00,1.592670929,0.258779837,5.295054132,-24.21059662,6.29377486,0.589073267,3.539150385,1.145058401,59.18045116,-0.9291208,2.718977081,0.403919337,,,,,,,,,,,,-0.019727019,4.807575162,0.070175458,50,0.117433717,-2.562610766,-97.26564892,13.28119709,-0.017934341,22.48236369,-27.80335914,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,f9dddafc-27ec-47e0-b501-339c1a124f32,23187f40-3529-45c8-9351-bb491c9801b6,64.87038102,1.590684451,0.260984252,5.908698029,1.516430972,59.30934703,3.541444964,1.143304813,-0.878646194,2.681469985,0.403757842,0.859223429,5.00314735,-63.92553406,,489.5124888,-1000.347496,43.95389082,-0.439446538,-0.898223551,-0.009010665,,,,,,,,,,,,,,,,,1,1,,,high,high,,,37.70494724,Reese Hunter,huntere10,Georgia tech [geo06:2025],2022-11
68,4/4/2025,6:51:42 PM,2,3,Sydnie Watts,wattssy10,Right,Georgia tech [geo06:2025],Laila Alves,alvesla10,Left,Syracuse [syr01:2025],,2,Top,1,1,1,Rise Ball,,StrikeCalled,,,,,,,64.83473057,4.019180247,1.849954325,1227.360356,162.7886225,11:30,1.45678614,0.236076956,4.326703474,-24.83918143,6.443180224,-1.421846322,2.156878826,0.746548012,59.94808475,-2.692833661,0.775693438,0.413096604,,,,,,,,,,,,2.359751459,5.133173616,0.139720147,50,0.480637599,-3.31628486,-97.4427159,9.903399085,2.156366581,22.36274051,-27.48329964,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,f9dddafc-27ec-47e0-b501-339c1a124f32,0e2b9c50-08e4-4c17-9996-0cf793ec7487,64.99444401,1.454110847,0.237904259,4.06340576,1.818504115,60.07891471,2.159491852,0.745293182,-2.637589096,0.749820888,0.412928061,-1.221896302,5.09046953,-66.07367032,,497.770316,-1121.890438,40.55616705,-0.387400466,-0.914067684,0.120004781,,,,,,,,,,,,,,,,,1,1,,,high,high,,,38.6732979,Reese Hunter,huntere10,Georgia tech [geo06:2025],2022-11
69,4/4/2025,6:51:59 PM,2,4,Sydnie Watts,wattssy10,Right,Georgia tech [geo06:2025],Laila Alves,alvesla10,Left,Syracuse [syr01:2025],,2,Top,1,1,2,Rise Ball,,BallCalled,,,,,,,66.69505113,6.550795668,-1.130920287,1245.487757,169.0832292,11:45,1.398465533,0.378113092,4.260301402,-25.90413163,5.645922079,-0.211295799,3.643639182,0.707421773,59.72678985,-0.630382789,1.799413118,0.404077093,,,,,,,,,,,,-0.333959327,3.856626913,-0.599430732,50,-0.063055636,1.954637109,-99.87485837,14.41457932,-0.320046029,23.73666497,-28.47809612,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,f9dddafc-27ec-47e0-b501-339c1a124f32,ad857dbb-b25a-4f50-9c88-541ebce7e1d4,66.87401212,1.395842603,0.38065961,6.589937479,-1.171291989,59.86160263,3.646416921,0.70563267,-0.571135568,1.762270202,0.403900357,0.070638733,4.23354129,-70.07286077,,424.493224,-1170.916417,34.08248869,-0.334657088,-0.940126798,0.064546392,,,,,,,,,,,,,,,,,1,1,,,high,high,,,38.73969997,Reese Hunter,huntere10,Georgia tech [geo06:2025],2022-11
70,4/4/2025,6:52:24 PM,2,5,Sydnie Watts,wattssy10,Right,Georgia tech [geo06:2025],Laila Alves,alvesla10,Left,Syracuse [syr01:2025],,2,Top,1,2,2,Rise Ball,,StrikeSwinging,Strikeout,,StrikeoutSwinging,1,0,,63.70484645,4.539462989,1.44764045,1192.951228,175.3919456,11:45,1.589657322,0.126784851,5.841306959,-22.79750361,7.462660359,-0.14919112,2.890658185,0.954566508,58.54979192,-1.287151266,1.831582468,0.402866162,,,,,,,,,,,,0.920619556,6.852195382,0.20018849,50,0.345333499,-2.464010735,-96.0707005,10.93683888,0.817344897,21.80181519,-26.09053019,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,f9dddafc-27ec-47e0-b501-339c1a124f32,5fe4ff8f-85be-4f44-9d79-e1a984c1a809,63.85381965,1.588045311,0.128499953,4.567978961,1.41571805,58.67541912,2.892530083,0.953202783,-1.245168858,1.801980099,0.402708779,0.066322318,6.252105888,-58.34761663,,626.0183126,-1015.496777,52.47643809,-0.52306813,-0.851247522,0.04215907,,,,,,,,,,,,,,,,,1,1,,,high,high,,,37.15869442,Reese Hunter,huntere10,Georgia tech [geo06:2025],2022-11
71,4/4/2025,6:52:47 PM,3,1,Sydnie Watts,wattssy10,Right,Georgia tech [geo06:2025],Madelyn Lopez,lopezma12,Left,Syracuse [syr01:2025],,2,Top,2,0,0,Fast Ball,,InPlay,,GroundBall,Out,1,0,,66.15141669,6.125920752,0.12070638,1535.974658,80.2672692,8:45,1.497207376,0.534530554,4.739627625,-30.279688,0.801281173,-4.245948089,3.06561806,0.877426542,60.51148904,-2.610722856,1.318884666,0.394859851,26.4897347,-50.45880415,-22.300723,994.8662231,,,,7.341751484,,-13.99964693,0.098157629,5.822656892,-2.100210091,0.91953839,50,0.635420527,-4.965242677,-100.7784642,13.51723853,5.701131313,23.67280609,-34.23042586,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,f9dddafc-27ec-47e0-b501-339c1a124f32,3e808de7-ef64-4fdd-9992-1ec99695d70e,66.3006222,1.491736206,0.535952158,6.213028627,0.097226097,60.61628463,3.070204714,0.876616604,-2.513149863,1.302046052,0.394732128,-4.093783893,-0.792223624,-70.11109871,,522.5345717,-1444.359987,34.01973912,0.057511201,-0.940354048,0.33530095,-6.39943491,15.60287379,-20.42801034,-0.824206005,4.901515833,3.152592561,-1.776086538,7.123681034,0.004133537,-0.018621345,-0.010309163,-0.900641785,-0.328816095,0.284120309,,,1,1,1,2.083932507,high,high,,,38.26037375,Reese Hunter,huntere10,Georgia tech [geo06:2025],2022-11
